Time, AgentID, Side, Price, Qty, GrowthRate, Behaviour, Horizon, Cash, Shares, MktPrice
78, 41, 1, 712.86, 13, -19, 0, 10, 36084.6, 113, 718.99
78, 79, 1, 751.5, 10, -158, 1, 10, 6478.01, 13, 718.99
78, 51, 1, 712.79, 55, -157, 1, 9, 529322, 81, 718.99
78, 3, 1, 699.39, 8, -8, 0, 5, 5297.04, 8, 718.99
78, 47, 1, 685.41, 52, 2, 0, 2, 219751, 118, 718.99
78, 58, 1, 693.01, 36, 118, 1, 4, 421630, 161, 717.16
78, 95, 0, 696.63, 1, -172, 1, 7, 3051.69, 4, 717.16
78, 78, 0, 682.11, 138, -174, 1, 6, 180670, 110, 717.16
78, 84, 1, 750.62, 5, 184, 1, 2, 3977.78, 12, 717.16
78, 59, 0, 747.96, 21, 158, 1, 3, 18213.5, 364, 717.16
78, 77, 0, 717.75, 2, 113, 1, 9, 3520.02, 0, 727.55
78, 38, 0, 705.32, 248, -7, 0, 3, 195924, 50, 727.55
78, 24, 0, 723.24, 1, 3, 0, 4, 886.816, 33, 727.55
78, 87, 0, 757.85, 8, -151, 1, 7, 32977.9, 26, 727.55
78, 22, 1, 748.31, 108, -9, 0, 9, 5493.24, 111, 727.55
78, 4, 0, 734.67, 287, -4, 0, 3, 476436, 1, 727.55
78, 56, 0, 762.65, 48, 172, 1, 6, 66951.8, 20, 727.55
78, 6, 1, 723.82, 736, 4, 0, 4, 303286, 939, 727.55
78, 12, 0, 715.58, 49, 10, 0, 8, 40542.9, 7, 727.55
78, 99, 1, 731.51, 26, -145, 1, 7, 42.1397, 82, 727.55
78, 15, 1, 712.9, 42, 0, 0, 7, 6135.72, 53, 727.55
78, 82, 0, 713.4, 8, -183, 1, 8, 9299.88, 35, 717.16
78, 62, 1, 719.27, 408, -104, 1, 2, 2605.3, 429, 717.16
78, 71, 1, 732.8, 152, -183, 1, 2, 127333, 190, 717.16
79, 12, 1, 682.83, 3, 10, 0, 8, 5479.46, 7, 717.16
79, 68, 1, 722.75, 9, -195, 1, 8, 9481.4, 43, 715.58
79, 46, 0, 729.59, 69, 2, 0, 5, 149431, 54, 715.58
79, 43, 1, 711.6, 11, 3, 0, 2, 52923.4, 28, 719.27
79, 48, 1, 733.71, 21, 1, 0, 6, 121249, 23, 715.58
79, 69, 1, 727.77, 230, -147, 1, 5, 90870.5, 598, 715.58
79, 5, 1, 738.81, 60, 18, 0, 10, 36739.5, 133, 715.58
79, 10, 1, 703.52, 4, -10, 0, 5, 31677.5, 5, 715.58
79, 87, 1, 697.25, 29, -151, 1, 7, 27157.5, 34, 715.58
79, 16, 0, 734.26, 1, -2, 0, 8, 2011.57, 4, 715.58
79, 54, 0, 742.39, 36, 158, 1, 2, 40819.8, 29, 719.27
79, 74, 0, 754.95, 2, 110, 1, 4, 3487.69, 6, 719.27
79, 62, 0, 743.25, 24, -104, 1, 2, 80286.5, 21, 719.27
79, 75, 1, 725.69, 442, -141, 1, 2, 116254, 508, 719.27
79, 29, 1, 687.86, 20, -9, 0, 3, 1531.79, 45, 719.27
79, 32, 1, 710.24, 1, -17, 0, 4, 4593.92, 3, 707.12
79, 61, 1, 688.5, 19, 171, 1, 3, 456.811, 19, 707.12
79, 79, 0, 685.74, 9, -158, 1, 10, 6478.01, 3, 707.12
79, 67, 0, 703.44, 58, -170, 1, 7, 44375.5, 14, 707.12
79, 24, 1, 677.24, 12, 3, 0, 4, 173.916, 34, 707.12
79, 9, 0, 729.09, 46, -7, 0, 3, 40752.6, 2, 707.12
79, 56, 1, 697.48, 5, 172, 1, 6, 32029.3, 68, 719.27
79, 83, 0, 719.4, 4, 159, 1, 5, 5281.86, 302, 707.12
79, 82, 1, 739.59, 7, -183, 1, 8, 3797, 43, 719.27
79, 89, 1, 730.83, 5, -139, 1, 8, 3466.61, 6, 719.27
79, 96, 1, 689.3, 25, -145, 1, 4, 73.1012, 40, 719.27
79, 31, 1, 711.55, 17, 0, 0, 3, 2036.26, 17, 707.12
79, 35, 0, 719.38, 103, 11, 0, 6, 451524, 180, 707.12
79, 7, 0, 704.86, 75, -18, 0, 3, 188453, 40, 719.27
79, 21, 0, 707.74, 356, 3, 0, 8, 446341, 1176, 719.27
79, 2, 0, 696.07, 626, 2, 0, 7, 723967, 0, 719.27
79, 14, 0, 698.52, 1, -15, 0, 5, 1104.95, 129, 719.27
79, 84, 1, 714.32, 1, 184, 1, 2, 3977.78, 7, 719.27
79, 92, 1, 723.11, 88, 101, 1, 3, 5487.99, 101, 719.27
79, 95, 0, 720.6, 3, -172, 1, 7, 2355.06, 4, 719.27
79, 25, 0, 747.17, 225, 6, 0, 3, 308243, 0, 719.27
79, 47, 1, 741.33, 94, 2, 0, 2, 257097, 95, 723.11
79, 20, 1, 734.1, 5, -3, 0, 5, 32206.6, 17, 723.11
79, 90, 1, 726.96, 6, -109, 1, 9, 108442, 311, 723.11
79, 85, 1, 739.2, 1, -173, 1, 2, 12721, 1, 723.11
79, 38, 0, 740.9, 12, -7, 0, 3, 21004.2, 50, 723.11
79, 44, 0, 727.73, 2, -1, 0, 6, 1785.2, 0, 723.82
79, 30, 1, 754.2, 23, 25, 0, 4, 28829.2, 109, 723.82
79, 64, 1, 712.6, 5, 197, 1, 5, 16395.7, 22, 723.82
79, 53, 1, 759.04, 1, 187, 1, 3, 60075.8, 3, 723.82
79, 52, 1, 759.28, 3, -159, 1, 6, 107257, 3, 723.82
79, 78, 0, 695.73, 116, -174, 1, 6, 86538.4, 110, 723.82
79, 45, 0, 741.09, 34, 0, 0, 2, 51426.5, 187, 723.82
79, 57, 0, 687.81, 7, 177, 1, 5, 18461.5, 176, 723.82
79, 23, 1, 698.04, 1, -34, 0, 2, 1640.8, 1, 723.82
79, 6, 1, 703.26, 145, 4, 0, 4, 326448, 203, 707.74
79, 15, 1, 684.33, 7, 0, 0, 7, 36263.7, 14, 707.74
79, 60, 0, 710.87, 21, 183, 1, 9, 19686.4, 0, 707.74
79, 26, 1, 726.09, 17, 3, 0, 5, 4642.76, 17, 707.74
79, 39, 1, 710.05, 1, 10, 0, 6, 89.1799, 1, 707.74
79, 58, 1, 690.66, 111, 118, 1, 4, 447447, 125, 710.87
79, 41, 1, 685.58, 78, -19, 0, 10, 45431.5, 100, 707.74
79, 97, 0, 706.95, 106, 190, 1, 2, 104967, 18, 707.74
79, 33, 1, 709.1, 7, 24, 0, 7, 198.87, 8, 707.74
79, 72, 0, 696.61, 20, -159, 1, 7, 27471, 0, 707.74
79, 70, 0, 706.68, 13, -116, 1, 7, 12056.6, 3, 707.74
79, 98, 0, 731.43, 4, -111, 1, 3, 13358.6, 6, 707.74
79, 1, 1, 689.69, 10, 4, 0, 3, 3069.6, 31, 709.1
79, 76, 1, 695.53, 22, -113, 1, 8, 165738, 329, 707.74
79, 17, 1, 678.56, 61, -6, 0, 9, 133349, 194, 707.74
79, 71, 0, 684.18, 37, -183, 1, 2, 127333, 38, 706.95
80, 49, 0, 731.16, 42, 3, 0, 8, 395464, 9, 706.95
80, 15, 0, 714.82, 8, 0, 0, 7, 41217.9, 7, 723.82
80, 69, 0, 721.98, 23, -147, 1, 5, 90870.5, 368, 723.82
80, 94, 1, 759.52, 11, 159, 1, 7, 613.998, 18, 723.82
80, 4, 0, 735.72, 204, -4, 0, 3, 406088, 288, 723.82
80, 82, 0, 702.11, 2, -183, 1, 8, 3797, 36, 723.82
80, 71, 0, 726.02, 94, -183, 1, 2, 102018, 38, 723.82
80, 67, 1, 688.88, 1, -170, 1, 7, 3575.96, 14, 723.82
80, 76, 0, 758.06, 195, -113, 1, 8, 181309, 307, 721.98
80, 91, 1, 729.89, 3, 100, 1, 3, 2458.13, 6, 723.82
80, 5, 1, 693.37, 38, 18, 0, 10, 36739.5, 73, 723.82
80, 72, 0, 676.56, 10, -159, 1, 7, 13538.8, 0, 706.95
80, 79, 0, 709.34, 1, -158, 1, 10, 946.939, 3, 706.95
80, 93, 0, 741.76, 3, -126, 1, 10, 2400.23, 20, 706.95
80, 29, 0, 713.3, 6, -9, 0, 3, 15960.6, 50, 723.82
80, 18, 0, 713.85, 35, 3, 0, 9, 48455.6, 0, 723.82
80, 65, 1, 723.38, 45, 146, 1, 3, 176382, 296, 723.82
80, 43, 0, 716.44, 31, 3, 0, 2, 60794.8, 17, 723.82
80, 45, 0, 707.73, 36, 0, 0, 2, 30578.1, 221, 723.82
80, 84, 0, 730.66, 2, 184, 1, 2, 4692.1, 6, 723.82
80, 88, 1, 700.6, 1, 197, 1, 5, 11234.4, 4, 723.38
80, 22, 0, 732.36, 6, -9, 0, 9, 5493.24, 3, 716.44
80, 20, 1, 747.06, 10, -3, 0, 5, 50238.9, 12, 723.38
80, 92, 0, 737.04, 68, 101, 1, 3, 69121.7, 13, 723.38
80, 47, 1, 701.6, 1, 2, 0, 2, 317149, 1, 723.82
80, 30, 0, 685.7, 8, 25, 0, 4, 28829.2, 86, 716.44
80, 66, 0, 708.19, 64, 112, 1, 9, 66942.4, 15, 716.44
80, 17, 0, 736.28, 236, -6, 0, 9, 176480, 165, 716.44
80, 6, 1, 748.75, 57, 4, 0, 4, 938640, 58, 725.69
80, 54, 0, 694.89, 3, 158, 1, 2, 14926.1, 65, 725.69
80, 25, 1, 758.35, 214, 6, 0, 3, 256661, 225, 725.69
80, 57, 1, 727.81, 72, 177, 1, 5, 13646.8, 176, 725.69
80, 51, 0, 732.52, 1156, -157, 1, 9, 1.32692e+06, 26, 725.69
80, 39, 0, 749.17, 1, 10, 0, 6, 800.05, 0, 731.46
80, 81, 1, 751.2, 11, -184, 1, 5, 49196.2, 14, 731.46
80, 0, 1, 703.57, 2, 15, 0, 8, 26880.5, 13, 731.46
80, 60, 0, 683.27, 6, 183, 1, 9, 5163.18, 21, 716.44
80, 64, 0, 711.88, 15, 197, 1, 5, 19958.7, 17, 716.44
80, 96, 1, 691.31, 12, -145, 1, 4, 17751.1, 15, 716.44
80, 63, 0, 750.87, 1, -155, 1, 4, 1088.29, 1, 716.44
80, 16, 0, 721.71, 1, -2, 0, 8, 1292.3, 5, 731.46
80, 78, 0, 725.25, 8, -174, 1, 6, 5833.74, 110, 731.46
80, 70, 0, 742.94, 2, -116, 1, 7, 2869.74, 3, 731.46
80, 48, 0, 751.57, 82, 1, 0, 6, 135628, 2, 731.46
80, 12, 0, 719.24, 6, 10, 0, 8, 8400.03, 54, 732.01
80, 35, 1, 739.58, 200, 11, 0, 6, 389800, 283, 732.01
80, 98, 1, 720.21, 10, -111, 1, 3, 10522.2, 10, 732.01
80, 62, 0, 737.98, 103, -104, 1, 2, 278805, 45, 721.71
80, 24, 0, 753.81, 7, 3, 0, 4, 8659.36, 22, 732.01
80, 58, 0, 717.84, 380, 118, 1, 4, 526069, 34, 732.01
80, 86, 1, 762.66, 16, -152, 1, 7, 92888.6, 18, 732.01
80, 26, 0, 723.92, 20, 3, 0, 5, 16986.3, 0, 732.01
80, 83, 1, 749.97, 277, 159, 1, 5, 2404.78, 306, 732.01
80, 46, 0, 747.62, 26, 2, 0, 5, 99801.7, 123, 732.01
80, 34, 0, 714.02, 35, 15, 0, 7, 25399.4, 1, 732.01
80, 59, 1, 708.85, 294, 158, 1, 3, 15737, 385, 732.01
81, 80, 1, 705.86, 11, -100, 1, 8, 666.864, 44, 717.84
81, 58, 0, 713.44, 157, 118, 1, 4, 255831, 313, 717.84
81, 48, 0, 703.88, 285, 1, 0, 6, 487494, 84, 717.84
81, 50, 1, 709.84, 39, -163, 1, 2, 499110, 42, 717.84
81, 84, 1, 705.09, 6, 184, 1, 2, 3245.34, 8, 717.84
81, 36, 0, 742.37, 2, 10, 0, 9, 2439.9, 4, 717.84
81, 4, 1, 708.05, 329, -4, 0, 3, 258428, 492, 732.01
81, 96, 1, 717.68, 3, -145, 1, 4, 26348.4, 3, 708.19
81, 55, 1, 724.03, 2, 147, 1, 3, 1700.71, 3, 708.19
81, 41, 0, 727.39, 50, -19, 0, 10, 100635, 22, 708.19
81, 26, 1, 745.2, 14, 3, 0, 5, 52433.5, 20, 724.03
81, 72, 0, 721.68, 6, -159, 1, 7, 6773.24, 0, 724.03
81, 93, 1, 730.02, 22, -126, 1, 10, 228.771, 23, 724.03
81, 18, 0, 756.76, 23, 3, 0, 9, 23673.8, 35, 724.03
81, 79, 1, 750.23, 2, -158, 1, 10, 238.889, 4, 732.01
81, 44, 0, 746.95, 1, -1, 0, 6, 15766.9, 2, 732.01
81, 23, 0, 733.98, 2, -34, 0, 2, 2348.54, 0, 732.01
81, 32, 0, 735.31, 5, -17, 0, 4, 5304.16, 2, 732.01
81, 1, 1, 762.64, 9, 4, 0, 3, 10147, 21, 732.01
81, 45, 0, 697.5, 3, 0, 0, 2, 5099.86, 221, 732.01
81, 54, 1, 759.6, 42, 158, 1, 2, 12841.5, 65, 732.01
81, 60, 1, 705.09, 15, 183, 1, 9, 1063.56, 21, 732.01
81, 2, 0, 677.95, 403, 2, 0, 7, 288227, 0, 708.19
81, 51, 0, 734.95, 1138, -157, 1, 9, 1.16901e+06, 1182, 708.19
81, 91, 0, 741.28, 1, 100, 1, 3, 4647.8, 3, 734.91
81, 46, 0, 758.79, 201, 2, 0, 5, 181776, 149, 735.01
81, 66, 0, 773.58, 19, 112, 1, 9, 21647.4, 33, 737.07
81, 22, 0, 723.31, 32, -9, 0, 9, 27597.1, 9, 737.07
81, 64, 0, 749.54, 1, 197, 1, 5, 9337.99, 32, 737.07
81, 5, 1, 711.84, 47, 18, 0, 10, 71347.3, 65, 737.07
81, 27, 0, 688.39, 1, 28, 0, 9, 1180.14, 0, 723.31
81, 49, 0, 702.81, 92, 3, 0, 8, 367301, 51, 723.31
81, 14, 1, 724.09, 61, -15, 0, 5, 406.433, 129, 723.31
81, 53, 1, 749.79, 2, 187, 1, 3, 60075.8, 2, 723.31
81, 88, 0, 718.2, 6, 197, 1, 5, 11950.9, 3, 723.31
81, 6, 0, 725.4, 386, 4, 0, 4, 938640, 1, 723.31
81, 15, 1, 717.66, 2, 0, 0, 7, 35670.9, 15, 724.09
81, 83, 1, 713.84, 8, 159, 1, 5, 2404.78, 29, 718.2
81, 70, 0, 689.82, 2, -116, 1, 7, 1406.82, 5, 718.2
81, 59, 0, 703.17, 211, 158, 1, 3, 226912, 117, 718.2
81, 10, 1, 753.99, 48, -10, 0, 5, 40521.9, 93, 718.2
81, 87, 0, 698.96, 33, -151, 1, 7, 47909.3, 5, 718.2
81, 99, 1, 689.47, 55, -145, 1, 7, 41148.5, 56, 718.2
81, 85, 0, 683.28, 22, -173, 1, 2, 18389.6, 0, 707.73
81, 29, 0, 719.35, 15, -9, 0, 3, 11712.3, 56, 707.73
81, 21, 0, 714.48, 208, 3, 0, 8, 198999, 1532, 707.73
81, 9, 0, 734.33, 8, -7, 0, 3, 8404.31, 48, 707.73
81, 95, 1, 701.91, 1, -172, 1, 7, 922.8, 7, 707.73
81, 73, 1, 724.25, 245, -160, 1, 8, 9773.4, 408, 734.33
81, 33, 1, 744.4, 1, 24, 0, 7, 16933.6, 1, 734.33
81, 35, 1, 764.75, 7, 11, 0, 6, 389800, 83, 734.33
81, 20, 0, 769.15, 73, -3, 0, 5, 59772.1, 2, 734.33
81, 63, 1, 749.2, 2, -155, 1, 4, 1825.69, 2, 737.07
81, 69, 1, 738.63, 232, -147, 1, 5, 242315, 391, 737.07
81, 77, 1, 747.56, 2, 113, 1, 9, 2094.22, 2, 737.07
81, 3, 0, 732.7, 5, -8, 0, 5, 11049, 0, 737.07
81, 56, 0, 754.01, 15, 172, 1, 6, 35564.9, 63, 737.07
81, 12, 0, 723.96, 2, 10, 0, 8, 4146.93, 60, 737.07
82, 27, 0, 720.43, 41, 28, 0, 9, 34037.5, 0, 737.07
82, 91, 0, 749.18, 2, 100, 1, 3, 3912.79, 4, 737.07
82, 24, 0, 733.67, 1, 3, 0, 4, 7474.88, 29, 737.07
82, 99, 1, 731.09, 23, -145, 1, 7, 80094.8, 47, 737.07
82, 96, 0, 731.2, 8, -145, 1, 4, 41513.4, 0, 732.7
82, 19, 0, 741.12, 8, -8, 0, 9, 6509.23, 311, 732.7
82, 95, 1, 709.63, 4, -172, 1, 7, 1657.13, 6, 737.07
82, 90, 1, 728.52, 139, -109, 1, 9, 146262, 305, 731.2
82, 68, 0, 703.48, 165, -195, 1, 8, 120817, 34, 731.2
82, 30, 1, 731.35, 3, 25, 0, 4, 805143, 86, 731.2
82, 85, 0, 726.64, 1, -173, 1, 2, 3357.46, 0, 731.2
82, 84, 0, 699.35, 2, 184, 1, 2, 10180.5, 2, 731.2
82, 64, 1, 714.32, 23, 197, 1, 5, 8600.92, 33, 731.2
82, 79, 1, 734.47, 2, -158, 1, 10, 238.889, 2, 720.43
82, 53, 0, 737.46, 25, 187, 1, 3, 60075.8, 0, 720.43
82, 20, 1, 739.8, 17, -3, 0, 5, 5965.99, 75, 737.07
82, 6, 1, 707.7, 16, 4, 0, 4, 702965, 62, 737.07
82, 46, 1, 697.05, 6, 2, 0, 5, 118031, 350, 720.43
82, 37, 1, 735.54, 689, -3, 0, 2, 660996, 1020, 719.35
82, 17, 0, 724.9, 80, -6, 0, 9, 107082, 401, 719.35
82, 56, 1, 728.87, 21, 172, 1, 6, 24508.9, 78, 719.35
82, 82, 1, 740.32, 6, -183, 1, 8, 2392.78, 36, 719.35
82, 89, 1, 746.43, 1, -139, 1, 8, 7120.76, 1, 719.35
82, 35, 0, 737.6, 305, 11, 0, 6, 389800, 76, 719.35
82, 69, 1, 716.14, 145, -147, 1, 5, 242315, 159, 735.54
82, 76, 0, 691.18, 361, -113, 1, 8, 362248, 502, 719.35
82, 26, 0, 700.73, 14, 3, 0, 5, 78165.5, 6, 719.35
82, 32, 0, 685.12, 1, -17, 0, 4, 1644.11, 7, 719.35
82, 31, 0, 694.58, 2, 0, 0, 3, 14132.6, 0, 719.35
82, 71, 0, 703.58, 149, -183, 1, 2, 207815, 132, 719.35
82, 66, 1, 734.69, 78, 112, 1, 9, 26463.8, 98, 719.35
82, 59, 1, 753.85, 37, 158, 1, 3, 78543.1, 117, 719.35
82, 21, 0, 752.21, 18, 3, 0, 8, 50387.3, 1532, 719.35
82, 74, 1, 721.82, 1, 110, 1, 4, 2049.15, 8, 734.69
82, 60, 1, 741.37, 4, 183, 1, 9, 11767.3, 12, 734.69
82, 15, 0, 745.02, 38, 0, 0, 7, 37107.3, 13, 734.69
82, 43, 0, 745.62, 379, 3, 0, 2, 350862, 48, 734.69
82, 36, 0, 713.14, 1, 10, 0, 9, 975.881, 6, 735.54
82, 86, 0, 703.78, 27, -152, 1, 7, 92888.6, 2, 735.54
82, 92, 1, 731.41, 33, 101, 1, 3, 83811.7, 81, 735.54
82, 22, 1, 767.02, 2, -9, 0, 9, 4818.24, 41, 735.54
82, 14, 0, 757.37, 33, -15, 0, 5, 44575.9, 68, 735.54
82, 75, 0, 714.07, 41, -141, 1, 2, 437009, 66, 731.41
82, 80, 0, 711.74, 9, -100, 1, 8, 8563.1, 33, 731.41
82, 1, 0, 719.18, 8, 4, 0, 3, 11480.1, 12, 731.41
82, 23, 0, 695.82, 1, -34, 0, 2, 884.521, 2, 731.41
82, 9, 1, 718.71, 3, -7, 0, 3, 2632.65, 56, 731.41
82, 48, 0, 733.81, 52, 1, 0, 6, 444024, 84, 719.18
82, 81, 1, 699.77, 3, -184, 1, 5, 49196.2, 3, 719.18
82, 11, 0, 704.31, 1, 21, 0, 7, 1234.89, 0, 733.81
82, 62, 0, 751.57, 60, -104, 1, 2, 203408, 148, 733.81
82, 72, 0, 746.88, 1, -159, 1, 7, 2542.7, 6, 737.07
82, 3, 0, 736.86, 8, -8, 0, 5, 7393.51, 5, 737.07
82, 54, 1, 753.52, 23, 158, 1, 2, 12841.5, 23, 737.07
82, 67, 1, 746.35, 10, -170, 1, 7, 4297.94, 13, 737.07
82, 87, 0, 755.39, 10, -151, 1, 7, 24843.7, 5, 737.07
82, 51, 1, 773.55, 1898, -157, 1, 9, 994131, 1900, 737.07
82, 98, 0, 743.87, 10, -111, 1, 3, 25512.5, 9, 737.07
82, 10, 0, 770.97, 27, -10, 0, 5, 40521.9, 45, 737.07
82, 65, 1, 773.17, 242, 146, 1, 3, 309367, 251, 737.07
82, 44, 1, 737.85, 1, -1, 0, 6, 30949.2, 3, 737.07
83, 83, 1, 767.09, 19, 159, 1, 5, 5277.58, 25, 737.07
83, 46, 1, 755.75, 348, 2, 0, 5, 122353, 349, 737.07
83, 63, 0, 761.05, 2, -155, 1, 4, 1825.69, 0, 737.07
83, 6, 0, 757.34, 328, 4, 0, 4, 714492, 46, 737.07
83, 48, 1, 738.58, 36, 1, 0, 6, 405968, 87, 737.07
83, 95, 1, 754.6, 2, -172, 1, 7, 4581.93, 2, 757.34
83, 35, 0, 761.92, 232, 11, 0, 6, 181090, 381, 757.34
83, 79, 0, 771.4, 2, -158, 1, 10, 1707.83, 0, 757.34
83, 69, 1, 785.21, 100, -147, 1, 5, 310377, 108, 757.34
83, 31, 0, 794.76, 1, 0, 0, 3, 12743.4, 0, 757.34
83, 60, 1, 756.47, 4, 183, 1, 9, 11767.3, 8, 757.34
83, 64, 0, 740.11, 26, 197, 1, 5, 25184.1, 13, 761.92
83, 92, 1, 774.4, 10, 101, 1, 3, 107948, 48, 761.92
83, 30, 0, 749.22, 258, 25, 0, 4, 807337, 822, 761.92
83, 4, 1, 779.46, 431, -4, 0, 3, 830136, 483, 761.92
83, 8, 1, 754.74, 88, 20, 0, 10, 719977, 367, 761.92
83, 22, 1, 775.01, 21, -9, 0, 9, 4818.24, 39, 761.92
83, 80, 1, 775.22, 6, -100, 1, 8, 2157.44, 33, 761.92
83, 45, 0, 762.77, 3, 0, 0, 2, 3171.7, 230, 761.92
83, 55, 1, 793.87, 1, 147, 1, 3, 49453.8, 1, 761.92
83, 75, 0, 733.43, 325, -141, 1, 2, 407732, 66, 761.92
83, 16, 1, 732.8, 5, -2, 0, 8, 572.09, 6, 761.92
83, 13, 1, 789.68, 72, 9, 0, 8, 663895, 73, 761.92
83, 67, 0, 781.71, 5, -170, 1, 7, 4297.94, 3, 761.92
83, 27, 1, 754.07, 3, 28, 0, 9, 4942.62, 41, 761.92
83, 1, 0, 769.99, 1, 4, 0, 3, 5728.09, 15, 781.71
83, 29, 0, 754.02, 1, -9, 0, 3, 989.276, 71, 781.71
83, 25, 1, 786.62, 8, 6, 0, 3, 256661, 11, 781.71
83, 68, 1, 794.02, 20, -195, 1, 8, 4742.4, 34, 781.71
83, 81, 0, 794.03, 48, -184, 1, 5, 51397.7, 0, 781.71
83, 7, 0, 777.13, 174, -18, 0, 3, 135589, 40, 781.71
83, 15, 0, 791.05, 4, 0, 0, 7, 9946.99, 51, 781.71
83, 12, 1, 748.04, 53, 10, 0, 8, 2718.29, 62, 781.71
83, 32, 1, 805.22, 1, -17, 0, 4, 958.989, 7, 781.71
83, 5, 0, 811.41, 18, 18, 0, 10, 94493.2, 50, 781.71
83, 65, 1, 812.34, 3, 146, 1, 3, 309367, 9, 781.71
83, 58, 0, 760.21, 108, 118, 1, 4, 145604, 574, 781.71
83, 40, 0, 802.97, 4, 6, 0, 8, 14752.7, 0, 781.71
83, 37, 1, 777.59, 24, -3, 0, 2, 1.16778e+06, 331, 781.71
83, 84, 1, 764.74, 1, 184, 1, 2, 8781.8, 2, 781.71
83, 24, 1, 779.57, 20, 3, 0, 4, 6743.79, 30, 777.13
83, 26, 1, 801.29, 2, 3, 0, 5, 207743, 6, 777.13
83, 97, 0, 779.33, 15, 190, 1, 2, 30961.8, 55, 777.13
83, 50, 1, 753.76, 1, -163, 1, 2, 630926, 3, 777.13
83, 85, 0, 793.37, 1, -173, 1, 2, 2643.14, 1, 779.33
83, 76, 1, 758.17, 114, -113, 1, 8, 112732, 502, 779.33
83, 54, 0, 755.61, 5, 158, 1, 2, 12841.5, 0, 777.13
83, 20, 0, 749.83, 5, -3, 0, 5, 5965.99, 58, 777.13
83, 71, 1, 814.35, 10, -183, 1, 2, 102981, 145, 777.13
83, 36, 1, 753.78, 1, 10, 0, 9, 262.741, 6, 777.13
83, 86, 0, 812.33, 7, -152, 1, 7, 73886.6, 2, 777.13
83, 88, 0, 747.65, 9, 197, 1, 5, 7660.19, 9, 777.13
83, 41, 1, 746.9, 1, -19, 0, 10, 67938.5, 27, 777.13
83, 61, 0, 805.26, 16, 171, 1, 3, 13892.1, 0, 812.33
83, 9, 1, 812.59, 52, -7, 0, 3, 4790.19, 53, 812.33
83, 3, 1, 847.5, 3, -8, 0, 5, 1498.63, 5, 812.33
83, 57, 1, 775.18, 16, 177, 1, 5, 87375, 104, 812.33
83, 94, 0, 822.31, 1, 159, 1, 7, 2083.82, 7, 805.26
83, 62, 1, 791.14, 135, -104, 1, 2, 196086, 208, 805.26
83, 28, 1, 842.78, 2, 22, 0, 7, 68.3099, 2, 805.26
83, 87, 1, 767.3, 5, -151, 1, 7, 17473, 15, 805.26
83, 47, 0, 741.74, 316, 2, 0, 2, 317865, 0, 777.13
84, 9, 0, 709.03, 6, -7, 0, 3, 4790.19, 1, 741.55
84, 10, 1, 770.07, 70, -10, 0, 5, 20621, 72, 741.55
84, 53, 0, 735.88, 41, 187, 1, 3, 45358.7, 25, 741.55
84, 3, 1, 778.54, 1, -8, 0, 5, 42502, 2, 741.55
84, 0, 1, 710.89, 2, 15, 0, 8, 28313.4, 13, 741.55
84, 66, 1, 763.03, 7, 112, 1, 9, 83769.6, 20, 741.74
84, 15, 0, 732.21, 6, 0, 0, 7, 6954.83, 55, 741.74
84, 62, 1, 751.02, 69, -104, 1, 2, 201740, 80, 741.74
84, 94, 1, 729.78, 3, 159, 1, 7, 1292.68, 8, 741.74
84, 96, 0, 755.8, 18, -145, 1, 4, 35760.8, 8, 741.74
84, 43, 1, 776.12, 82, 3, 0, 2, 89261, 427, 741.96
84, 86, 1, 736.79, 1, -152, 1, 7, 68488.6, 9, 741.96
84, 17, 1, 726.06, 459, -6, 0, 9, 49790.6, 481, 755.8
84, 18, 1, 706.04, 48, 3, 0, 9, 36718.5, 58, 733.43
84, 16, 1, 749.41, 4, -2, 0, 8, 4384.24, 4, 733.43
84, 85, 1, 712.71, 2, -173, 1, 2, 2629.18, 2, 733.43
84, 2, 0, 715.32, 955, 2, 0, 7, 853150, 330, 733.43
84, 30, 0, 714.13, 396, 25, 0, 4, 725081, 1080, 733.43
84, 22, 1, 741.89, 17, -9, 0, 9, 4818.24, 18, 733.43
84, 98, 1, 741.62, 17, -111, 1, 3, 18141.8, 19, 733.43
84, 5, 0, 752.85, 17, 18, 0, 10, 125137, 68, 733.43
84, 58, 0, 745.36, 63, 118, 1, 4, 65975.6, 682, 741.62
84, 91, 1, 747.87, 3, 100, 1, 3, 2438.65, 6, 741.89
84, 7, 1, 762.94, 77, -18, 0, 3, 5052.13, 214, 741.89
84, 71, 0, 765.19, 35, -183, 1, 2, 102981, 135, 741.89
84, 50, 1, 716.8, 2, -163, 1, 2, 631705, 2, 741.89
84, 25, 1, 751.95, 1, 6, 0, 3, 256661, 3, 765.19
84, 65, 1, 767.47, 6, 146, 1, 3, 309367, 6, 765.19
84, 40, 1, 777.23, 3, 6, 0, 8, 11642.4, 4, 765.19
84, 68, 1, 777.47, 5, -195, 1, 8, 4742.4, 14, 765.19
84, 54, 0, 795.48, 8, 158, 1, 2, 9148.3, 5, 765.19
84, 46, 0, 728.91, 6, 2, 0, 5, 122353, 1, 765.19
84, 90, 1, 792.71, 130, -109, 1, 9, 149187, 192, 765.19
84, 32, 1, 767.79, 6, -17, 0, 4, 8378.59, 6, 795.48
84, 51, 0, 809.66, 671, -157, 1, 9, 994131, 2, 795.48
84, 41, 0, 785.07, 58, -19, 0, 10, 68750.8, 26, 795.48
